1.950000000000000000e+02,4.876950000000000000e+05
1.960000000000000000e+02,4.901960000000000000e+05
1.970000000000000000e+02,4.926970000000000000e+05
1.980000000000000000e+02,4.951980000000000000e+05
1.990000000000000000e+02,4.976990000000000000e+05
2.000000000000000000e+02,5.002000000000000000e+05
2.010000000000000000e+02,5.027010000000000000e+05
2.020000000000000000e+02,5.052020000000000000e+05
2.030000000000000000e+02,5.077030000000000000e+05
2.040000000000000000e+02,5.102040000000000000e+05
2.050000000000000000e+02,5.127050000000000000e+05
2.060000000000000000e+02,5.152060000000000000e+05
2.070000000000000000e+02,5.177070000000000000e+05
2.080000000000000000e+02,5.202080000000000000e+05
2.090000000000000000e+02,5.227090000000000000e+05
2.100000000000000000e+02,5.252100000000000000e+05
2.110000000000000000e+02,5.277110000000000000e+05
2.120000000000000000e+02,5.302120000000000000e+05
2.130000000000000000e+02,5.327130000000000000e+05
2.140000000000000000e+02,5.352140000000000000e+05
2.150000000000000000e+02,5.377150000000000000e+05
2.160000000000000000e+02,5.402160000000000000e+05
2.170000000000000000e+02,5.427170000000000000e+05
2.180000000000000000e+02,5.452180000000000000e+05
2.190000000000000000e+02,5.477190000000000000e+05
2.200000000000000000e+02,5.502200000000000000e+05
2.210000000000000000e+02,5.527210000000000000e+05
2.220000000000000000e+02,5.552220000000000000e+05
2.230000000000000000e+02,5.577230000000000000e+05
2.240000000000000000e+02,5.602240000000000000e+05
2.250000000000000000e+02,5.627250000000000000e+05
2.260000000000000000e+02,5.652260000000000000e+05
2.270000000000000000e+02,5.677270000000000000e+05
2.280000000000000000e+02,5.702280000000000000e+05
2.290000000000000000e+02,5.727290000000000000e+05
2.300000000000000000e+02,5.752300000000000000e+05
2.310000000000000000e+02,5.777310000000000000e+05
2.320000000000000000e+02,5.802320000000000000e+05
2.330000000000000000e+02,5.827330000000000000e+05
2.340000000000000000e+02,5.852340000000000000e+05
2.350000000000000000e+02,5.877350000000000000e+05
2.360000000000000000e+02,5.902360000000000000e+05
2.370000000000000000e+02,5.927370000000000000e+05
2.380000000000000000e+02,5.952380000000000000e+05
2.390000000000000000e+02,5.977390000000000000e+05
2.400000000000000000e+02,6.002400000000000000e+05
2.410000000000000000e+02,6.027410000000000000e+05
2.420000000000000000e+02,6.052420000000000000e+05
2.430000000000000000e+02,6.077430000000000000e+05
2.440000000000000000e+02,6.102440000000000000e+05
2.450000000000000000e+02,6.127450000000000000e+05
2.460000000000000000e+02,6.152460000000000000e+05
2.470000000000000000e+02,6.177470000000000000e+05
2.480000000000000000e+02,6.202480000000000000e+05
2.490000000000000000e+02,6.227490000000000000e+05
2.500000000000000000e+02,6.252500000000000000e+05
2.510000000000000000e+02,6.277510000000000000e+05
2.520000000000000000e+02,6.302520000000000000e+05
2.530000000000000000e+02,6.327530000000000000e+05
2.540000000000000000e+02,6.352540000000000000e+05
2.550000000000000000e+02,6.377550000000000000e+05
2.560000000000000000e+02,6.402560000000000000e+05
2.570000000000000000e+02,6.427570000000000000e+05
2.580000000000000000e+02,6.452580000000000000e+05
2.590000000000000000e+02,6.477590000000000000e+05
2.600000000000000000e+02,6.502600000000000000e+05
2.610000000000000000e+02,6.527610000000000000e+05
2.620000000000000000e+02,6.552620000000000000e+05
2.630000000000000000e+02,6.577630000000000000e+05
2.640000000000000000e+02,6.602640000000000000e+05
2.650000000000000000e+02,6.627650000000000000e+05
2.660000000000000000e+02,6.652660000000000000e+05
2.670000000000000000e+02,6.677670000000000000e+05
2.680000000000000000e+02,6.702680000000000000e+05
2.690000000000000000e+02,6.727690000000000000e+05
2.700000000000000000e+02,6.752700000000000000e+05
2.710000000000000000e+02,6.777710000000000000e+05
2.720000000000000000e+02,6.802720000000000000e+05
2.730000000000000000e+02,6.827730000000000000e+05
2.740000000000000000e+02,6.852740000000000000e+05
2.750000000000000000e+02,6.877750000000000000e+05
2.760000000000000000e+02,6.902760000000000000e+05
2.770000000000000000e+02,6.927770000000000000e+05
2.780000000000000000e+02,6.952780000000000000e+05
2.790000000000000000e+02,6.977790000000000000e+05
2.800000000000000000e+02,7.002800000000000000e+05
2.810000000000000000e+02,7.027810000000000000e+05
2.820000000000000000e+02,7.052820000000000000e+05
2.830000000000000000e+02,7.077830000000000000e+05
2.840000000000000000e+02,7.102840000000000000e+05
2.850000000000000000e+02,7.127850000000000000e+05
2.860000000000000000e+02,7.152860000000000000e+05
2.870000000000000000e+02,7.177870000000000000e+05
2.880000000000000000e+02,7.202880000000000000e+05
2.890000000000000000e+02,7.227890000000000000e+05
2.900000000000000000e+02,7.252900000000000000e+05
2.910000000000000000e+02,7.277910000000000000e+05
2.920000000000000000e+02,7.302920000000000000e+05
2.930000000000000000e+02,7.327930000000000000e+05
2.940000000000000000e+02,7.352940000000000000e+05
2.950000000000000000e+02,7.377950000000000000e+05
2.960000000000000000e+02,7.402960000000000000e+05
2.970000000000000000e+02,7.427970000000000000e+05
2.980000000000000000e+02,7.452980000000000000e+05
2.990000000000000000e+02,7.477990000000000000e+05
3.000000000000000000e+02,7.503000000000000000e+05
3.010000000000000000e+02,7.528010000000000000e+05
3.020000000000000000e+02,7.553020000000000000e+05
3.030000000000000000e+02,7.578030000000000000e+05
3.040000000000000000e+02,7.603040000000000000e+05
3.050000000000000000e+02,7.628050000000000000e+05
3.060000000000000000e+02,7.653060000000000000e+05
3.070000000000000000e+02,7.678070000000000000e+05
3.080000000000000000e+02,7.703080000000000000e+05
3.090000000000000000e+02,7.728090000000000000e+05
3.100000000000000000e+02,7.753100000000000000e+05
3.110000000000000000e+02,7.778110000000000000e+05
3.120000000000000000e+02,7.803120000000000000e+05
3.130000000000000000e+02,7.828130000000000000e+05
3.140000000000000000e+02,7.853140000000000000e+05
3.150000000000000000e+02,7.878150000000000000e+05
3.160000000000000000e+02,7.903160000000000000e+05
3.170000000000000000e+02,7.928170000000000000e+05
3.180000000000000000e+02,7.953180000000000000e+05
3.190000000000000000e+02,7.978190000000000000e+05
3.200000000000000000e+02,8.003200000000000000e+05
3.210000000000000000e+02,8.028210000000000000e+05
3.220000000000000000e+02,8.053220000000000000e+05
3.230000000000000000e+02,8.078230000000000000e+05
3.240000000000000000e+02,8.103240000000000000e+05
3.250000000000000000e+02,8.128250000000000000e+05
3.260000000000000000e+02,8.153260000000000000e+05
3.270000000000000000e+02,8.178270000000000000e+05
3.280000000000000000e+02,8.203280000000000000e+05
3.290000000000000000e+02,8.228290000000000000e+05
3.300000000000000000e+02,8.253300000000000000e+05
3.310000000000000000e+02,8.278310000000000000e+05
3.320000000000000000e+02,8.303320000000000000e+05
3.330000000000000000e+02,8.328330000000000000e+05
3.340000000000000000e+02,8.353340000000000000e+05
3.350000000000000000e+02,8.378350000000000000e+05
3.360000000000000000e+02,8.403360000000000000e+05
3.370000000000000000e+02,8.428370000000000000e+05
3.380000000000000000e+02,8.453380000000000000e+05
3.390000000000000000e+02,8.478390000000000000e+05
3.400000000000000000e+02,8.503400000000000000e+05
3.410000000000000000e+02,8.528410000000000000e+05
3.420000000000000000e+02,8.553420000000000000e+05
3.430000000000000000e+02,8.578430000000000000e+05
3.440000000000000000e+02,8.603440000000000000e+05
3.450000000000000000e+02,8.628450000000000000e+05
3.460000000000000000e+02,8.653460000000000000e+05
3.470000000000000000e+02,8.678470000000000000e+05
3.480000000000000000e+02,8.703480000000000000e+05
3.490000000000000000e+02,8.728490000000000000e+05
3.500000000000000000e+02,8.753500000000000000e+05
3.510000000000000000e+02,8.778510000000000000e+05
3.520000000000000000e+02,8.803520000000000000e+05
3.530000000000000000e+02,8.828530000000000000e+05
3.540000000000000000e+02,8.853540000000000000e+05
3.550000000000000000e+02,8.878550000000000000e+05
3.560000000000000000e+02,8.903560000000000000e+05
3.570000000000000000e+02,8.928570000000000000e+05
3.580000000000000000e+02,8.953580000000000000e+05
3.590000000000000000e+02,8.978590000000000000e+05
3.600000000000000000e+02,9.003600000000000000e+05
3.610000000000000000e+02,9.028610000000000000e+05
3.620000000000000000e+02,9.053620000000000000e+05
3.630000000000000000e+02,9.078630000000000000e+05
3.640000000000000000e+02,9.103640000000000000e+05
3.650000000000000000e+02,9.128650000000000000e+05
3.660000000000000000e+02,9.153660000000000000e+05
3.670000000000000000e+02,9.178670000000000000e+05
3.680000000000000000e+02,9.203680000000000000e+05
3.690000000000000000e+02,9.228690000000000000e+05
3.700000000000000000e+02,9.253700000000000000e+05
3.710000000000000000e+02,9.278710000000000000e+05
3.720000000000000000e+02,9.303720000000000000e+05
3.730000000000000000e+02,9.328730000000000000e+05
3.740000000000000000e+02,9.353740000000000000e+05
3.750000000000000000e+02,9.378750000000000000e+05
3.760000000000000000e+02,9.403760000000000000e+05
3.770000000000000000e+02,9.428770000000000000e+05
3.780000000000000000e+02,9.453780000000000000e+05
3.790000000000000000e+02,9.478790000000000000e+05
3.800000000000000000e+02,9.503800000000000000e+05
3.810000000000000000e+02,9.528810000000000000e+05
3.820000000000000000e+02,9.553820000000000000e+05
3.830000000000000000e+02,9.578830000000000000e+05
3.840000000000000000e+02,9.603840000000000000e+05
3.850000000000000000e+02,9.628850000000000000e+05
3.860000000000000000e+02,9.653860000000000000e+05
3.870000000000000000e+02,9.678870000000000000e+05
3.880000000000000000e+02,9.703880000000000000e+05
3.890000000000000000e+02,9.728890000000000000e+05
3.900000000000000000e+02,9.753900000000000000e+05
3.910000000000000000e+02,9.778910000000000000e+05
3.920000000000000000e+02,9.803920000000000000e+05
3.930000000000000000e+02,9.828930000000000000e+05
3.940000000000000000e+02,9.853940000000000000e+05
3.950000000000000000e+02,9.878950000000000000e+05
3.960000000000000000e+02,9.903960000000000000e+05
3.970000000000000000e+02,9.928970000000000000e+05
3.980000000000000000e+02,9.953980000000000000e+05
3.990000000000000000e+02,9.978990000000000000e+05
4.000000000000000000e+02,1.000400000000000000e+06
